inventory_id,date,ing_id,expected_qty,actual_qty,error_flag,note
INV00000541,2024-05-01,ING001,1440,1440,0,
INV00000542,2024-05-01,ING002,11170,11170,0,
INV00000543,2024-05-01,ING003,2160,2160,0,
INV00000544,2024-05-01,ING004,2120,2120,0,
INV00000545,2024-05-01,ING005,2280,2280,0,
INV00000546,2024-05-01,ING006,2000,2000,0,
INV00000547,2024-05-01,ING007,1330,1330,0,
INV00000548,2024-05-01,ING008,1610,1610,0,
INV00000549,2024-05-01,ING009,2370,2370,0,
INV00000550,2024-05-01,ING010,3665,3665,0,
INV00000551,2024-05-01,ING011,27,27,0,
INV00000552,2024-05-01,ING012,245,245,0,pending_delivery
INV00000553,2024-05-01,ING013,1780,1780,0,
INV00000554,2024-05-01,ING014,27,27,0,
INV00000555,2024-05-01,ING015,1900,1900,0,
INV00000556,2024-05-01,ING016,1300,1300,0,
INV00000557,2024-05-01,ING017,420,420,0,
INV00000558,2024-05-01,ING018,200,200,0,
INV00000559,2024-05-02,ING001,926,926,0,pending_delivery
INV00000560,2024-05-02,ING002,1790,1790,0,pending_delivery
INV00000561,2024-05-02,ING003,2120,2120,0,
INV00000562,2024-05-02,ING004,2040,2040,0,
INV00000563,2024-05-02,ING005,1920,1920,0,
INV00000564,2024-05-02,ING006,2000,2000,0,
INV00000565,2024-05-02,ING007,850,850,0,
INV00000566,2024-05-02,ING008,1450,1450,0,
INV00000567,2024-05-02,ING009,2120,2120,0,
INV00000568,2024-05-02,ING010,3180,3180,0,
INV00000569,2024-05-02,ING011,21,21,0,
INV00000570,2024-05-02,ING012,3000,3000,0,
INV00000571,2024-05-02,ING013,1520,1520,0,
INV00000572,2024-05-02,ING014,18,18,0,
INV00000573,2024-05-02,ING015,1800,1800,0,
INV00000574,2024-05-02,ING016,1100,1100,0,
INV00000575,2024-05-02,ING017,335,335,0,pending_delivery
INV00000576,2024-05-02,ING018,200,200,0,
INV00000577,2024-05-03,ING001,7500,7500,0,
INV00000578,2024-05-03,ING002,30000,30000,0,
INV00000579,2024-05-03,ING003,2080,2080,0,
INV00000580,2024-05-03,ING004,1880,1880,0,
INV00000581,2024-05-03,ING005,1750,1750,0,
INV00000582,2024-05-03,ING006,2000,2000,0,
INV00000583,2024-05-03,ING007,500,500,0,pending_delivery
INV00000584,2024-05-03,ING008,1230,1230,0,
INV00000585,2024-05-03,ING009,1970,1970,0,
INV00000586,2024-05-03,ING010,2915,2915,0,
INV00000587,2024-05-03,ING011,11,11,0,pending_delivery
INV00000588,2024-05-03,ING012,2855,2855,0,
INV00000589,2024-05-03,ING013,1400,1400,0,
INV00000590,2024-05-03,ING014,13,13,0,
INV00000591,2024-05-03,ING015,1700,1700,0,
INV00000592,2024-05-03,ING016,700,700,0,
INV00000593,2024-05-03,ING017,2250,2250,0,
INV00000594,2024-05-03,ING018,200,200,0,
INV00000595,2024-05-04,ING001,7080,7080,0,
INV00000596,2024-05-04,ING002,22390,22390,0,
INV00000597,2024-05-04,ING003,2020,2020,0,
INV00000598,2024-05-04,ING004,1860,1860,0,
INV00000599,2024-05-04,ING005,1480,1480,0,
INV00000600,2024-05-04,ING006,2000,2000,0,
INV00000601,2024-05-04,ING007,3000,3000,0,
INV00000602,2024-05-04,ING008,1140,1140,0,
INV00000603,2024-05-04,ING009,1890,1890,0,
INV00000604,2024-05-04,ING010,2500,2500,0,
INV00000605,2024-05-04,ING011,75,75,0,
INV00000606,2024-05-04,ING012,2625,2625,0,
INV00000607,2024-05-04,ING013,1210,1210,0,
INV00000608,2024-05-04,ING014,4,4,0,pending_delivery
INV00000609,2024-05-04,ING015,1550,1550,0,
INV00000610,2024-05-04,ING016,650,650,0,
INV00000611,2024-05-04,ING017,2195,2195,0,
INV00000612,2024-05-04,ING018,200,200,0,
INV00000613,2024-05-05,ING001,6666,6666,0,
INV00000614,2024-05-05,ING002,15200,15200,0,
INV00000615,2024-05-05,ING003,1940,1940,0,
INV00000616,2024-05-05,ING004,1800,1800,0,
INV00000617,2024-05-05,ING005,1280,1280,0,
INV00000618,2024-05-05,ING006,2000,2000,0,
INV00000619,2024-05-05,ING007,2780,2780,0,
INV00000620,2024-05-05,ING008,980,980,0,
INV00000621,2024-05-05,ING009,1770,1770,0,
INV00000622,2024-05-05,ING010,2095,2095,0,
INV00000623,2024-05-05,ING011,68,68,0,
INV00000624,2024-05-05,ING012,2455,2455,0,
INV00000625,2024-05-05,ING013,1070,1070,0,
INV00000626,2024-05-05,ING014,75,75,0,
INV00000627,2024-05-05,ING015,1350,1350,0,
INV00000628,2024-05-05,ING016,500,500,0,pending_delivery
INV00000629,2024-05-05,ING017,2090,2090,0,
INV00000630,2024-05-05,ING018,200,200,0,
INV00000631,2024-05-06,ING001,6050,6050,0,
INV00000632,2024-05-06,ING002,3180,3180,0,pending_delivery
INV00000633,2024-05-06,ING003,1880,1880,0,
INV00000634,2024-05-06,ING004,1740,1740,0,
INV00000635,2024-05-06,ING005,760,760,0,
INV00000636,2024-05-06,ING006,2000,2000,0,
INV00000637,2024-05-06,ING007,2290,2290,0,
INV00000638,2024-05-06,ING008,740,740,0,
INV00000639,2024-05-06,ING009,1610,1610,0,
INV00000640,2024-05-06,ING010,1645,1645,0,pending_delivery
INV00000641,2024-05-06,ING011,62,62,0,
INV00000642,2024-05-06,ING012,2010,2010,0,
INV00000643,2024-05-06,ING013,700,700,0,
INV00000644,2024-05-06,ING014,69,69,0,
INV00000645,2024-05-06,ING015,1200,1200,0,
INV00000646,2024-05-06,ING016,3000,3000,0,
INV00000647,2024-05-06,ING017,1950,1950,0,
INV00000648,2024-05-06,ING018,200,200,0,
INV00000649,2024-05-07,ING001,5396,5396,0,
INV00000650,2024-05-07,ING002,30000,30000,0,
INV00000651,2024-05-07,ING003,1720,1720,0,
INV00000652,2024-05-07,ING004,1660,1660,0,
INV00000653,2024-05-07,ING005,350,350,0,pending_delivery
INV00000654,2024-05-07,ING006,2000,2000,0,
INV00000655,2024-05-07,ING007,1800,1800,0,
INV00000656,2024-05-07,ING008,430,430,0,pending_delivery
INV00000657,2024-05-07,ING009,1460,1460,0,
INV00000658,2024-05-07,ING010,12000,12000,0,
INV00000659,2024-05-07,ING011,50,50,0,
INV00000660,2024-05-07,ING012,1660,1660,0,
INV00000661,2024-05-07,ING013,410,410,0,pending_delivery
INV00000662,2024-05-07,ING014,56,56,0,
INV00000663,2024-05-07,ING015,800,800,0,
INV00000664,2024-05-07,ING016,2800,2800,0,
INV00000665,2024-05-07,ING017,1825,1825,0,
INV00000666,2024-05-07,ING018,200,200,0,
INV00000667,2024-05-08,ING001,5010,5010,0,
INV00000668,2024-05-08,ING002,22850,22850,0,
INV00000669,2024-05-08,ING003,1640,1640,0,
INV00000670,2024-05-08,ING004,1600,1600,0,
INV00000671,2024-05-08,ING005,3000,3000,0,
INV00000672,2024-05-08,ING006,2000,2000,0,
INV00000673,2024-05-08,ING007,1600,1600,0,
INV00000674,2024-05-08,ING008,3000,3000,0,
INV00000675,2024-05-08,ING009,1220,1220,0,
INV00000676,2024-05-08,ING010,11625,11625,0,
INV00000677,2024-05-08,ING011,43,43,0,
INV00000678,2024-05-08,ING012,1430,1430,0,
INV00000679,2024-05-08,ING013,3000,3000,0,
INV00000680,2024-05-08,ING014,49,49,0,
INV00000681,2024-05-08,ING015,600,600,0,
INV00000682,2024-05-08,ING016,2650,2650,0,
INV00000683,2024-05-08,ING017,1750,1750,0,
INV00000684,2024-05-08,ING018,200,200,0,
INV00000685,2024-05-09,ING001,4344,4344,0,
INV00000686,2024-05-09,ING002,11020,11020,0,
INV00000687,2024-05-09,ING003,1560,1560,0,
INV00000688,2024-05-09,ING004,1540,1540,0,
INV00000689,2024-05-09,ING005,2710,2710,0,
INV00000690,2024-05-09,ING006,2000,2000,0,
INV00000691,2024-05-09,ING007,1060,1060,0,
INV00000692,2024-05-09,ING008,2840,2840,0,
INV00000693,2024-05-09,ING009,1000,1000,0,
INV00000694,2024-05-09,ING010,11185,11185,0,
INV00000695,2024-05-09,ING011,36,36,0,
INV00000696,2024-05-09,ING012,1180,1180,0,
INV00000697,2024-05-09,ING013,2790,2790,0,
INV00000698,2024-05-09,ING014,42,42,0,
INV00000699,2024-05-09,ING015,400,400,0,pending_delivery
INV00000700,2024-05-09,ING016,2500,2500,0,
INV00000701,2024-05-09,ING017,1640,1640,0,
INV00000702,2024-05-09,ING018,200,200,0,
INV00000703,2024-05-10,ING001,3876,3876,0,
INV00000704,2024-05-10,ING002,2340,2340,0,pending_delivery
INV00000705,2024-05-10,ING003,1420,1420,0,
INV00000706,2024-05-10,ING004,1460,1460,0,
INV00000707,2024-05-10,ING005,2430,2430,0,
INV00000708,2024-05-10,ING006,2000,2000,0,
INV00000709,2024-05-10,ING007,690,690,0,
INV00000710,2024-05-10,ING008,2620,2620,0,
INV00000711,2024-05-10,ING009,810,810,0,
INV00000712,2024-05-10,ING010,10690,10690,0,
INV00000713,2024-05-10,ING011,25,25,0,
INV00000714,2024-05-10,ING012,940,940,0,
INV00000715,2024-05-10,ING013,2590,2590,0,
INV00000716,2024-05-10,ING014,33,33,0,
INV00000717,2024-05-10,ING015,3000,3000,0,
INV00000718,2024-05-10,ING016,2300,2300,0,
INV00000719,2024-05-10,ING017,1535,1535,0,
INV00000720,2024-05-10,ING018,200,200,0,
INV00000721,2024-05-11,ING001,3592,3592,0,
INV00000722,2024-05-11,ING002,30000,30000,0,
INV00000723,2024-05-11,ING003,1360,1360,0,
INV00000724,2024-05-11,ING004,1440,1440,0,
INV00000725,2024-05-11,ING005,2320,2320,0,
INV00000726,2024-05-11,ING006,2000,2000,0,
INV00000727,2024-05-11,ING007,590,590,0,
INV00000728,2024-05-11,ING008,2540,2540,0,
INV00000729,2024-05-11,ING009,690,690,0,
INV00000730,2024-05-11,ING010,10410,10410,0,
INV00000731,2024-05-11,ING011,21,21,0,
INV00000732,2024-05-11,ING012,845,845,0,
INV00000733,2024-05-11,ING013,2510,2510,0,
INV00000734,2024-05-11,ING014,25,25,0,
INV00000735,2024-05-11,ING015,2850,2850,0,
INV00000736,2024-05-11,ING016,2250,2250,0,
INV00000737,2024-05-11,ING017,1525,1525,0,
INV00000738,2024-05-11,ING018,200,200,0,
INV00000739,2024-05-12,ING001,3344,3344,0,
INV00000740,2024-05-12,ING002,25450,25450,0,
INV00000741,2024-05-12,ING003,1320,1320,0,
INV00000742,2024-05-12,ING004,1380,1380,0,
INV00000743,2024-05-12,ING005,2180,2180,0,
INV00000744,2024-05-12,ING006,2000,2000,0,
INV00000745,2024-05-12,ING007,520,520,0,
INV00000746,2024-05-12,ING008,2440,2440,0,
INV00000747,2024-05-12,ING009,640,640,0,
INV00000748,2024-05-12,ING010,10110,10110,0,
INV00000749,2024-05-12,ING011,16,16,0,
INV00000750,2024-05-12,ING012,725,725,0,
INV00000751,2024-05-12,ING013,2410,2410,0,
INV00000752,2024-05-12,ING014,19,19,0,
INV00000753,2024-05-12,ING015,2750,2750,0,
INV00000754,2024-05-12,ING016,2100,2100,0,
INV00000755,2024-05-12,ING017,1475,1475,0,
INV00000756,2024-05-12,ING018,200,200,0,
INV00000757,2024-05-13,ING001,2856,2856,0,
INV00000758,2024-05-13,ING002,16410,16410,0,
INV00000759,2024-05-13,ING003,1260,1260,0,
INV00000760,2024-05-13,ING004,1320,1320,0,
INV00000761,2024-05-13,ING005,1840,1840,0,
INV00000762,2024-05-13,ING006,2000,2000,0,
INV00000763,2024-05-13,ING007,90,90,0,pending_delivery
INV00000764,2024-05-13,ING008,2310,2310,0,
INV00000765,2024-05-13,ING009,530,530,0,
INV00000766,2024-05-13,ING010,9670,9670,0,
INV00000767,2024-05-13,ING011,10,10,0,pending_delivery
INV00000768,2024-05-13,ING012,435,435,0,pending_delivery
INV00000769,2024-05-13,ING013,2170,2170,0,
INV00000770,2024-05-13,ING014,12,12,0,pending_delivery
INV00000771,2024-05-13,ING015,2600,2600,0,
INV00000772,2024-05-13,ING016,1950,1950,0,
INV00000773,2024-05-13,ING017,1355,1355,0,
INV00000774,2024-05-13,ING018,200,200,0,
INV00000775,2024-05-14,ING001,2112,2112,0,
INV00000776,2024-05-14,ING002,3790,3790,0,
INV00000777,2024-05-14,ING003,1160,1160,0,
INV00000778,2024-05-14,ING004,1120,1120,0,
INV00000779,2024-05-14,ING005,1550,1550,0,
INV00000780,2024-05-14,ING006,2000,2000,0,
INV00000781,2024-05-14,ING007,3000,3000,0,
INV00000782,2024-05-14,ING008,2030,2030,0,
INV00000783,2024-05-14,ING009,360,360,0,
INV00000784,2024-05-14,ING010,9170,9170,0,
INV00000785,2024-05-14,ING011,75,75,0,
INV00000786,2024-05-14,ING012,3000,3000,0,
INV00000787,2024-05-14,ING013,1960,1960,0,
INV00000788,2024-05-14,ING014,75,75,0,
INV00000789,2024-05-14,ING015,2350,2350,0,
INV00000790,2024-05-14,ING016,1450,1450,0,
INV00000791,2024-05-14,ING017,1275,1275,0,
INV00000792,2024-05-14,ING018,200,200,0,
INV00000793,2024-05-15,ING001,1458,1458,0,supplier_delay
INV00000794,2024-05-15,ING002,0,0,0,supplier_delay
INV00000795,2024-05-15,ING003,1040,1040,0,supplier_delay
INV00000796,2024-05-15,ING004,1000,1000,0,supplier_delay
INV00000797,2024-05-15,ING005,1260,1260,0,supplier_delay
INV00000798,2024-05-15,ING006,2000,2000,0,supplier_delay
INV00000799,2024-05-15,ING007,2590,2590,0,supplier_delay
INV00000800,2024-05-15,ING008,1810,1810,0,supplier_delay
INV00000801,2024-05-15,ING009,140,140,0,supplier_delay
INV00000802,2024-05-15,ING010,8820,8820,0,supplier_delay
INV00000803,2024-05-15,ING011,63,63,0,supplier_delay
INV00000804,2024-05-15,ING012,2750,2750,0,supplier_delay
INV00000805,2024-05-15,ING013,1750,1750,0,supplier_delay
INV00000806,2024-05-15,ING014,70,70,0,supplier_delay
INV00000807,2024-05-15,ING015,2050,2050,0,supplier_delay
INV00000808,2024-05-15,ING016,1150,1150,0,supplier_delay
INV00000809,2024-05-15,ING017,1185,1185,0,supplier_delay
INV00000810,2024-05-15,ING018,200,200,0,supplier_delay
INV00000811,2024-05-16,ING001,836,836,0,supplier_delay
INV00000812,2024-05-16,ING002,0,0,0,supplier_delay
INV00000813,2024-05-16,ING003,1000,1000,0,supplier_delay
INV00000814,2024-05-16,ING004,960,960,0,supplier_delay
INV00000815,2024-05-16,ING005,890,890,0,supplier_delay
INV00000816,2024-05-16,ING006,2000,2000,0,supplier_delay
INV00000817,2024-05-16,ING007,2240,2240,0,supplier_delay
INV00000818,2024-05-16,ING008,1640,1640,0,supplier_delay
INV00000819,2024-05-16,ING009,0,0,0,supplier_delay
INV00000820,2024-05-16,ING010,8365,8365,0,supplier_delay
INV00000821,2024-05-16,ING011,59,59,0,supplier_delay
INV00000822,2024-05-16,ING012,2435,2435,0,supplier_delay
INV00000823,2024-05-16,ING013,1490,1490,0,supplier_delay
INV00000824,2024-05-16,ING014,61,61,0,supplier_delay
INV00000825,2024-05-16,ING015,1950,1950,0,supplier_delay
INV00000826,2024-05-16,ING016,1050,1050,0,supplier_delay
INV00000827,2024-05-16,ING017,1100,1100,0,supplier_delay
INV00000828,2024-05-16,ING018,200,200,0,supplier_delay
INV00000829,2024-05-17,ING001,128,128,0,supplier_delay
INV00000830,2024-05-17,ING002,0,0,0,supplier_delay
INV00000831,2024-05-17,ING003,800,800,0,supplier_delay
INV00000832,2024-05-17,ING004,860,860,0,supplier_delay
INV00000833,2024-05-17,ING005,700,700,0,supplier_delay
INV00000834,2024-05-17,ING006,2000,2000,0,supplier_delay
INV00000835,2024-05-17,ING007,1910,1910,0,supplier_delay
INV00000836,2024-05-17,ING008,1230,1230,0,supplier_delay
INV00000837,2024-05-17,ING009,0,0,0,supplier_delay
INV00000838,2024-05-17,ING010,7820,7820,0,supplier_delay
INV00000839,2024-05-17,ING011,44,44,0,supplier_delay
INV00000840,2024-05-17,ING012,2275,2275,0,supplier_delay
INV00000841,2024-05-17,ING013,1360,1360,0,supplier_delay
INV00000842,2024-05-17,ING014,56,56,0,supplier_delay
INV00000843,2024-05-17,ING015,1450,1450,0,supplier_delay
INV00000844,2024-05-17,ING016,800,800,0,supplier_delay
INV00000845,2024-05-17,ING017,905,905,0,supplier_delay
INV00000846,2024-05-17,ING018,200,200,0,supplier_delay
INV00000847,2024-05-18,ING001,0,0,0,pending_delivery;supplier_delay
INV00000848,2024-05-18,ING002,0,0,0,pending_delivery;supplier_delay
INV00000849,2024-05-18,ING003,720,720,0,supplier_delay
INV00000850,2024-05-18,ING004,720,720,0,supplier_delay
INV00000851,2024-05-18,ING005,380,380,0,pending_delivery;supplier_delay
INV00000852,2024-05-18,ING006,2000,2000,0,supplier_delay
INV00000853,2024-05-18,ING007,1620,1620,0,supplier_delay
INV00000854,2024-05-18,ING008,1000,1000,0,supplier_delay
INV00000855,2024-05-18,ING009,0,0,0,pending_delivery;supplier_delay
INV00000856,2024-05-18,ING010,7410,7410,0,supplier_delay
INV00000857,2024-05-18,ING011,33,33,0,supplier_delay
INV00000858,2024-05-18,ING012,2000,2000,0,supplier_delay
INV00000859,2024-05-18,ING013,1130,1130,0,supplier_delay
INV00000860,2024-05-18,ING014,48,48,0,supplier_delay
INV00000861,2024-05-18,ING015,1250,1250,0,supplier_delay
INV00000862,2024-05-18,ING016,450,450,0,pending_delivery;supplier_delay
INV00000863,2024-05-18,ING017,825,825,0,supplier_delay
INV00000864,2024-05-18,ING018,200,200,0,supplier_delay
INV00000865,2024-05-19,ING001,7500,7500,0,
INV00000866,2024-05-19,ING002,30000,30000,0,
INV00000867,2024-05-19,ING003,720,720,0,
INV00000868,2024-05-19,ING004,720,720,0,
INV00000869,2024-05-19,ING005,3000,3000,0,
INV00000870,2024-05-19,ING006,2000,2000,0,
INV00000871,2024-05-19,ING007,1430,1430,0,
INV00000872,2024-05-19,ING008,910,910,0,
INV00000873,2024-05-19,ING009,3000,3000,0,
INV00000874,2024-05-19,ING010,7195,7195,0,
INV00000875,2024-05-19,ING011,33,33,0,
INV00000876,2024-05-19,ING012,1865,1865,0,
INV00000877,2024-05-19,ING013,1020,1020,0,
INV00000878,2024-05-19,ING014,43,43,0,
INV00000879,2024-05-19,ING015,1250,1250,0,
INV00000880,2024-05-19,ING016,3000,3000,0,
INV00000881,2024-05-19,ING017,800,800,0,
INV00000882,2024-05-19,ING018,200,200,0,
INV00000883,2024-05-20,ING001,6886,6886,0,
INV00000884,2024-05-20,ING002,17930,17930,0,
INV00000885,2024-05-20,ING003,620,620,0,
INV00000886,2024-05-20,ING004,680,680,0,
INV00000887,2024-05-20,ING005,2480,2480,0,
INV00000888,2024-05-20,ING006,2000,2000,0,
INV00000889,2024-05-20,ING007,950,950,0,
INV00000890,2024-05-20,ING008,790,790,0,
INV00000891,2024-05-20,ING009,2850,2850,0,
INV00000892,2024-05-20,ING010,6525,6525,0,
INV00000893,2024-05-20,ING011,26,26,0,
INV00000894,2024-05-20,ING012,1420,1420,0,
INV00000895,2024-05-20,ING013,650,650,0,
INV00000896,2024-05-20,ING014,35,35,0,
INV00000897,2024-05-20,ING015,1000,1000,0,
INV00000898,2024-05-20,ING016,2900,2900,0,
INV00000899,2024-05-20,ING017,600,600,0,
INV00000900,2024-05-20,ING018,200,200,0,
INV00000901,2024-05-21,ING001,6214,6214,0,
INV00000902,2024-05-21,ING002,6810,6810,0,
INV00000903,2024-05-21,ING003,520,520,0,
INV00000904,2024-05-21,ING004,600,600,0,
INV00000905,2024-05-21,ING005,2270,2270,0,
INV00000906,2024-05-21,ING006,2000,2000,0,
INV00000907,2024-05-21,ING007,500,500,0,pending_delivery
INV00000908,2024-05-21,ING008,570,570,0,
INV00000909,2024-05-21,ING009,2520,2520,0,
INV00000910,2024-05-21,ING010,6055,6055,0,
INV00000911,2024-05-21,ING011,17,17,0,
INV00000912,2024-05-21,ING012,1240,1240,0,
INV00000913,2024-05-21,ING013,500,500,0,pending_delivery
INV00000914,2024-05-21,ING014,26,26,0,
INV00000915,2024-05-21,ING015,750,750,0,
INV00000916,2024-05-21,ING016,2700,2700,0,
INV00000917,2024-05-21,ING017,510,510,0,
INV00000918,2024-05-21,ING018,200,200,0,
INV00000919,2024-05-22,ING001,5370,5370,0,
INV00000920,2024-05-22,ING002,0,0,0,pending_delivery
INV00000921,2024-05-22,ING003,440,440,0,pending_delivery
INV00000922,2024-05-22,ING004,480,480,0,pending_delivery
INV00000923,2024-05-22,ING005,1890,1890,0,
INV00000924,2024-05-22,ING006,2000,2000,0,
INV00000925,2024-05-22,ING007,3000,3000,0,
INV00000926,2024-05-22,ING008,220,220,0,pending_delivery
INV00000927,2024-05-22,ING009,2220,2220,0,
INV00000928,2024-05-22,ING010,5040,5040,0,
INV00000929,2024-05-22,ING011,7,7,0,pending_delivery
INV00000930,2024-05-22,ING012,915,915,0,
INV00000931,2024-05-22,ING013,3000,3000,0,
INV00000932,2024-05-22,ING014,5,5,0,pending_delivery
INV00000933,2024-05-22,ING015,550,550,0,
INV00000934,2024-05-22,ING016,2400,2400,0,
INV00000935,2024-05-22,ING017,355,355,0,pending_delivery
INV00000936,2024-05-22,ING018,200,200,0,
INV00000937,2024-05-23,ING001,4908,4908,0,
INV00000938,2024-05-23,ING002,30000,30000,0,
INV00000939,2024-05-23,ING003,3000,3000,0,
INV00000940,2024-05-23,ING004,3000,3000,0,
INV00000941,2024-05-23,ING005,1580,1580,0,
INV00000942,2024-05-23,ING006,2000,2000,0,
INV00000943,2024-05-23,ING007,2700,2700,0,
INV00000944,2024-05-23,ING008,3000,3000,0,
INV00000945,2024-05-23,ING009,2040,2040,0,
INV00000946,2024-05-23,ING010,4700,4700,0,
INV00000947,2024-05-23,ING011,75,75,0,
INV00000948,2024-05-23,ING012,650,650,0,
INV00000949,2024-05-23,ING013,2780,2780,0,
INV00000950,2024-05-23,ING014,75,75,0,
INV00000951,2024-05-23,ING015,450,450,0,pending_delivery
INV00000952,2024-05-23,ING016,2150,2150,0,
INV00000953,2024-05-23,ING017,2250,2250,0,
INV00000954,2024-05-23,ING018,200,200,0,
INV00000955,2024-05-24,ING001,4512,4512,0,
INV00000956,2024-05-24,ING002,22630,22630,0,
INV00000957,2024-05-24,ING003,2880,2880,0,
INV00000958,2024-05-24,ING004,2980,2980,0,
INV00000959,2024-05-24,ING005,1390,1390,0,
INV00000960,2024-05-24,ING006,2000,2000,0,
INV00000961,2024-05-24,ING007,2430,2430,0,
INV00000962,2024-05-24,ING008,2950,2950,0,
INV00000963,2024-05-24,ING009,1870,1870,0,
INV00000964,2024-05-24,ING010,4340,4340,0,
INV00000965,2024-05-24,ING011,68,68,0,
INV00000966,2024-05-24,ING012,485,485,0,pending_delivery
INV00000967,2024-05-24,ING013,2640,2640,0,
INV00000968,2024-05-24,ING014,68,68,0,
INV00000969,2024-05-24,ING015,3000,3000,0,
INV00000970,2024-05-24,ING016,2100,2100,0,
INV00000971,2024-05-24,ING017,2190,2190,0,
INV00000972,2024-05-24,ING018,200,200,0,
INV00000973,2024-05-25,ING001,3992,3992,0,
INV00000974,2024-05-25,ING002,12820,12820,0,
INV00000975,2024-05-25,ING003,2820,2820,0,
INV00000976,2024-05-25,ING004,2840,2840,0,
INV00000977,2024-05-25,ING005,1110,1110,0,
INV00000978,2024-05-25,ING006,2000,2000,0,
INV00000979,2024-05-25,ING007,2230,2230,0,
INV00000980,2024-05-25,ING008,2750,2750,0,
INV00000981,2024-05-25,ING009,1750,1750,0,
INV00000982,2024-05-25,ING010,3845,3845,0,
INV00000983,2024-05-25,ING011,58,58,0,
INV00000984,2024-05-25,ING012,3000,3000,0,
INV00000985,2024-05-25,ING013,2440,2440,0,
INV00000986,2024-05-25,ING014,58,58,0,
INV00000987,2024-05-25,ING015,2850,2850,0,
INV00000988,2024-05-25,ING016,1750,1750,0,
INV00000989,2024-05-25,ING017,2115,2115,0,
INV00000990,2024-05-25,ING018,200,200,0,
INV00000991,2024-05-26,ING001,3560,3560,0,
